UHI,NDVI,NDBI,NDWI,SI,NDMI,NPCRI,Coastal_Aerosol,Building_Count,Total_Building_Area_m2,Building_Density,Building_Height,Building_Construction_Year,Ground_Elevation,Traffic_Volume,Air Temp at Surface [degC],Relative Humidity [percent],Avg Wind Speed [m/s],Wind Direction [degrees],Solar Flux [W/m^2]
1.010815469,0.22277588902520118,0.010430880371287019,-0.24324556175343384,0.24027198419079887,-0.010430880371287019,0.08690059910360375,1093.1797872340426,34,7138.67167129117,0.40461583483581426,46.61452482323529,1929.3529411764705,34.8235294117647,51.140625,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.010815469,0.21188847631672478,0.015304671958047395,-0.23469165849380966,0.2331637061203556,-0.015304671958047395,0.08633279072218977,1093.684829059829,32,7395.857467549643,0.419192978939603,46.2935576246875,1929.34375,34.78125,51.140625,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.010815469,0.20765235866508702,0.017873540075883917,-0.23064920918313367,0.23124419913519248,-0.017873540075883917,0.08541285029803926,1092.3212379935967,32,7490.390352544182,0.4245510488928667,45.652307624687495,1928.75,34.78125,51.140625,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.010815469,0.21259422504897796,0.01903951472555367,-0.23460877067921096,0.2372148484300878,-0.01903951472555367,0.08537022401087434,1081.5048231511255,31,7361.560785069827,0.417249062558328,46.18270464483871,1929.032258064516,34.83870967741935,51.140625,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.010815469,0.21950366149582212,0.020027607437982254,-0.24079775298686232,0.24534489059093467,-0.020027607437982254,0.08559209091424852,1074.3621794871794,31,7240.517416624565,0.4103883935378576,46.18270464483871,1929.032258064516,34.83870967741935,51.140625,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.010815469,0.22806010173419988,0.018431808775235172,-0.24824582226928738,0.253281398788068,-0.018431808775235172,0.08554617354740109,1064.2550693703308,30,7086.340514358785,0.401649734737175,46.363128133000004,1929.7333333333333,34.766666666666666,51.140625,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.010815469,0.2361877242749581,0.01845652918090682,-0.255679130058832,0.2621081928127969,-0.01845652918090682,0.08602248524156136,1054.5224839400428,29,7018.137035445819,0.39778400049025736,47.51944289620689,1929.6896551724137,34.758620689655174,51.140625,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.010815469,0.24583648555290147,0.016307537609926752,-0.2642085436876439,0.27075424825633765,-0.016307537609926752,0.08629694772639775,1042.4978632478633,28,6974.3516479197115,0.3953022697211873,47.75870871392857,1930.4642857142858,34.67857142857143,51.140625,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.012979184,0.25305415243200735,0.015136965566859112,-0.2711356201417036,0.27756402119798884,-0.015136965566859112,0.08705482726464324,1026.8386752136753,27,6984.2353870136985,0.3958624744114495,48.01569792555556,1931.2962962962963,34.592592592592595,51.140625,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.012979184,0.25659889331976476,0.01620755107459229,-0.27488065482996055,0.2819496735602377,-0.01620755107459229,0.08823682323821257,1019.4066168623266,25,7024.373378523727,0.39813747285418427,49.83975375960001,1932.24,34.4,51.140625,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.012979184,0.2625130425441273,0.016909405676067232,-0.28099823618823544,0.28875701106901713,-0.016909405676067232,0.09001166914595361,1004.9605122732124,23,7049.982678118966,0.3995889933366436,50.30625408652175,1933.3478260869565,34.391304347826086,51.140625,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.012979184,0.26563160389124507,0.02140532240764525,-0.2851167750085887,0.29570047926960585,-0.02140532240764525,0.09285173401994527,987.8381877022654,20,7079.658945231441,0.40127102721397,43.9485,1933.25,34.4,51.140625,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.012979184,0.27028261084819427,0.024699390448370172,-0.29039962228049415,0.30302400232726745,-0.024699390448370172,0.09673252172233056,971.1283422459893,19,7089.698079802391,0.40184003963112414,44.7021052631579,1934.4736842105262,34.31578947368421,51.140625,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.012979184,0.27361739212071245,0.02825191042605984,-0.2940113090154966,0.3088052238636825,-0.02825191042605984,0.1002796594354902,950.5940170940171,17,7154.331349173037,0.4055034164373761,44.61705882352941,1936.235294117647,34.294117647058826,51.140625,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.012979184,0.27918811455630504,0.02938022942425036,-0.2988911834303376,0.31521332853683315,-0.02938022942425036,0.10262669425062904,919.8724544480172,16,7135.649151302852,0.4044445201285675,44.18,1936.5625,34.5,51.140625,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.012979184,0.28364548386322874,0.032704439876924514,-0.302896166360711,0.32233227876540355,-0.032704439876924514,0.10428347880998232,898.1521035598705,14,7248.243880335286,0.41082632509000316,40.305,1930.7857142857142,34.357142857142854,51.140625,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.012979184,0.28809879328596866,0.03556947611681566,-0.30730861548578037,0.3296472686729489,-0.03556947611681566,0.10494918899911648,878.3251336898396,13,7387.880005896982,0.41874082096762993,41.05384615384616,1931.6153846153845,34.61538461538461,51.140625,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.012979184,0.2974468873117398,0.035928862216224114,-0.31587318228937233,0.3400403064105688,-0.035928862216224114,0.10616326096869672,836.8996798292422,11,7448.617661244315,0.42218339659856513,40.655454545454546,1933.7272727272727,34.54545454545455,51.140625,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.012979184,0.3013744006841092,0.03550732123245811,-0.31878994871943617,0.34387813818405266,-0.03550732123245811,0.1057735076384711,825.7537634408602,11,7459.717922162593,0.42281255304827836,40.655454545454546,1933.7272727272727,34.54545454545455,51.140625,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.015142899,0.30802749191895096,0.0317773024202793,-0.3238870206848163,0.3475633581873983,-0.0317773024202793,0.10476526961040893,811.3914438502674,9,7462.05826420655,0.42294520230083815,36.492222222222225,1924.888888888889,34.888888888888886,51.140625,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.015263105,0.3156998436383986,0.02738116563286621,-0.33007740410180336,0.3519056795273665,-0.02738116563286621,0.10397897335296694,797.3890675241157,9,7356.102577055542,0.4169396944441093,36.492222222222225,1924.888888888889,34.888888888888886,51.140625,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.015263105,0.3289076149473077,0.018418358837377868,-0.34102565324793355,0.35845560480275046,-0.018418358837377868,0.10269386976934092,783.8536324786324,10,7117.87916513892,0.4034373274577954,37.44799999999999,1925.2,36.0,51.140625,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.019590535,0.3613999692021763,-0.009823952204184305,-0.36643160434927485,0.3701613468587538,0.009823952204184305,0.09813753544618904,775.7288317256163,7,5977.553218008922,0.33880430379012794,39.371428571428574,1926.2857142857142,36.857142857142854,51.140625,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.019590535,0.36719814159758424,-0.0182429333013298,-0.3705177650401538,0.3699354566059471,0.0182429333013298,0.09640380096235081,775.365096359743,6,5711.124831167291,0.323703294929122,36.56666666666667,1929.0,36.833333333333336,51.140625,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.02175425,0.3743894460163562,-0.027666869611409097,-0.3756076504657927,0.37070250550013345,0.027666869611409097,0.09451715318288695,774.2844827586207,5,5502.140721231031,0.31185819488765754,36.576,1934.6,37.4,51.140625,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.02175425,0.3828106174772717,-0.03835596013309201,-0.38155944877601816,0.3719902985381176,0.03835596013309201,0.09312542092872089,769.7001078748651,5,5199.619261294146,0.29471145124855114,36.576,1934.6,37.4,51.140625,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.023917965,0.37566939776516856,-0.038458372209380906,-0.3742253774506059,0.36359508546433855,0.038458372209380906,0.09235578401364207,786.8670953912111,6,5036.1591565815015,0.28544662583445046,32.72833333333333,1944.6666666666667,37.5,51.140625,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.02175425,0.36137072700885287,-0.030234676939790362,-0.3621350656400949,0.35363906123210875,0.030234676939790362,0.09286397643155238,806.6280814576635,7,5139.724734504897,0.29131666366400893,30.89571428571429,1942.7142857142858,37.857142857142854,51.140625,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.02175425,0.30714074597948776,0.004235115981842516,-0.3157480598990719,0.3205238436005298,-0.004235115981842516,0.09427711723350843,892.5251875669882,9,5708.585420117006,0.3235593625619541,27.244444444444444,1940.111111111111,37.44444444444444,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.019590535,0.29159629080230703,0.015789000202864254,-0.3018089845016851,0.31422551092523976,-0.015789000202864254,0.09302782529620233,931.6100427350427,12,5972.969319167751,0.33854449102094025,26.802500000000006,1930.3333333333333,38.416666666666664,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.019590535,0.28092552195234505,0.023262403443747276,-0.2911526258365061,0.3101088791633825,-0.023262403443747276,0.09070567849264836,972.4738527214514,14,6222.304518336927,0.35267666776294554,26.514999999999997,1927.142857142857,38.642857142857146,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.019590535,0.27231626077517895,0.03119991144198686,-0.2826259203149345,0.3086372230583459,-0.03119991144198686,0.08816399656881632,1012.6130760986066,17,6466.988141143561,0.36654519581482053,26.306470588235296,1924.8235294117646,38.64705882352941,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.019590535,0.26875961490152467,0.034172747570963204,-0.27937525877126246,0.30788213989594265,-0.034172747570963204,0.0854904850545584,1046.4893162393162,21,6666.120075380148,0.3778318801607702,27.40571428571429,1928.0,38.095238095238095,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.019590535,0.267425996977247,0.03431764747783188,-0.2778910711275804,0.3068075905801607,-0.03431764747783188,0.08400539039131477,1070.4957173447538,22,6859.453778084947,0.38878992405603113,27.202727272727273,1926.7727272727273,38.40909090909091,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.019590535,0.2648879686183802,0.03481956735847786,-0.2748155533731134,0.30477999631785324,-0.03481956735847786,0.08241924293605639,1093.2883172561628,22,7044.269372213598,0.3992651664197923,27.202727272727273,1926.7727272727273,38.40909090909091,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.01742682,0.25829577147240695,0.034563032195137795,-0.26804506024524316,0.2978219495128513,-0.034563032195137795,0.08127637067297949,1138.2044967880086,22,7451.964907086884,0.4223731165799935,23.86272727272727,1924.6363636363637,39.27272727272727,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.019590535,0.2525378072598447,0.034178802978831045,-0.26274879934784107,0.29148305046737394,-0.034178802978831045,0.08133605431389254,1155.9787234042553,23,7588.376987373535,0.43010487541470555,23.68260869565217,1923.608695652174,39.30434782608695,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.019590535,0.24738709786706553,0.03535565242991849,-0.2578587920534831,0.2869660588680885,-0.03535565242991849,0.08150502897055814,1177.0182012847965,26,7702.027363246578,0.43654651383455,24.26459024230769,1926.04,39.34615384615385,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.019590535,0.2428025585858713,0.036592747523339596,-0.25385493975937984,0.2835120108776094,-0.036592747523339596,0.08135969800789714,1195.975374732334,27,7645.9989279607225,0.4333708541087981,23.69516097407407,1925.076923076923,39.407407407407405,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.019590535,0.23967153458699123,0.03681980900881613,-0.25104628087769515,0.28067561750935466,-0.03681980900881613,0.08022186448499878,1218.4244372990354,27,7361.496714519879,0.4172454310748833,23.69516097407407,1925.076923076923,39.407407407407405,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.019590535,0.23802064927201871,0.03948885706109606,-0.2498733858173879,0.2816880567419342,-0.03948885706109606,0.07849083112055369,1248.1680942184155,28,6925.211612144056,0.39251704054804476,24.343905225000004,1922.0,39.285714285714285,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.019590535,0.23545747098979847,0.04679309721277206,-0.24779692189037505,0.2862133528804723,-0.04679309721277206,0.07702705352243618,1273.1416309012875,32,6566.061257664236,0.3721606034960113,25.629447696874998,1925.4,38.65625,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.02175425,0.2124525208238445,0.06274495187833846,-0.2276706819210781,0.2776682816070494,-0.06274495187833846,0.07596248792810942,1318.6577253218884,36,6665.159228767722,0.37777741992363534,25.428675730555558,1924.735294117647,37.44444444444444,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.02175425,0.1912658599771383,0.07112410862887047,-0.2103669118476675,0.2625847084474211,-0.07112410862887047,0.07815558696765249,1336.0622317596567,36,7008.824277537897,0.3972561586885226,24.983953508333336,1925.3529411764705,37.333333333333336,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.02175425,0.17013713983773265,0.08075726576026418,-0.19357357035674752,0.24930855335639943,-0.08075726576026418,0.08059498928725543,1350.5656350053362,38,7347.310285889674,0.4164413523998369,25.023219113157896,1925.361111111111,36.63157894736842,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.023917965,0.15693805688044082,0.08701612217645925,-0.1836915701282836,0.24149794629596394,-0.08701612217645925,0.08276046463543377,1359.1961414790997,38,7647.149348843196,0.433436059309603,24.494008586842106,1925.0,36.1578947368421,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.023917965,0.14995498744675517,0.090551315141034,-0.17849417402399997,0.23770479011196344,-0.090551315141034,0.08419040464731603,1363.4639397201292,37,7815.568410816414,0.4429819555901833,24.2743871972973,1925.142857142857,36.21621621621622,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.015263105,0.1252392079519198,0.10575294881841082,-0.16082652206934545,0.22774497420402573,-0.10575294881841082,0.09255583487924482,1373.4391025641025,29,8747.011220995657,0.4957756023068975,25.747666424137932,1929.0,34.58620689655172,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.015263105,0.11996561242240214,0.10695105758992637,-0.15747552499132292,0.22383826013187438,-0.10695105758992637,0.09454000482014574,1370.592750533049,26,8724.348492017998,0.494491091765796,26.45085870384615,1931.076923076923,33.76923076923077,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.01309939,0.113379812650486,0.10607235706298664,-0.15241418648034993,0.2167314748663474,-0.10607235706298664,0.09634635851794195,1361.6616702355461,24,8564.257466456169,0.4854172238351702,27.273846929166666,1933.5833333333333,33.208333333333336,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.01309939,0.10658587719590817,0.10446065393430047,-0.14649079955000274,0.20868158965558425,-0.10446065393430047,0.0984046118439054,1351.9251336898396,22,8344.815168725176,0.47297935967974597,28.608287559090915,1935.1818181818182,32.68181818181818,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.01309939,0.09789723729585212,0.10281986182046282,-0.1398543436587906,0.19872282336362102,-0.10281986182046282,0.10226962120384266,1339.9957035445757,21,7867.411462060874,0.4459203901367603,31.443778395238095,1933.142857142857,31.142857142857142,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.010935675,0.06978928290186061,0.1266544024173355,-0.11814901931264478,0.19388576013097,-0.1266544024173355,0.10904515178467815,1341.2264957264956,20,6982.673804860789,0.3957739648271142,30.8185,1932.2,29.45,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.03269303,0.05711320671237892,0.1328978638844858,-0.10660840456624554,0.18781079015265764,-0.1328978638844858,0.10666295654632929,1355.5005359056806,19,7628.299679012921,0.4323676707845793,28.638947368421057,1927.3684210526317,28.473684210526315,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.030529316,0.05546159052385163,0.13414795433887952,-0.10501651974887101,0.18748580710131535,-0.13414795433887952,0.10552029088286585,1354.3351120597652,19,7841.363694260443,0.444444017528442,28.638947368421057,1927.3684210526317,28.473684210526315,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.030529316,0.05479801785277798,0.13519011301196276,-0.10391317030054224,0.18791661759940811,-0.13519011301196276,0.10396331873923333,1349.2676659528909,19,8069.088760932978,0.45735134429823776,28.638947368421057,1927.3684210526317,28.473684210526315,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.026201886,0.05456072003750932,0.13679430354127034,-0.10282180534135468,0.18930690914910742,-0.13679430354127034,0.10257928815190165,1341.5950854700855,19,8246.288482379086,0.4673949233473505,28.638947368421057,1927.3684210526317,28.473684210526315,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.026201886,0.05832749644692076,0.13544483057436602,-0.10378497410857815,0.1917291763557473,-0.13544483057436602,0.09805369687899639,1314.7657754010695,19,8139.703701802176,0.461353758833288,28.638947368421057,1927.3684210526317,28.473684210526315,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.026201886,0.06325462293167464,0.1312899375048313,-0.10682970704343922,0.19268093318291885,-0.1312899375048313,0.09564208385452663,1303.0503751339763,20,7851.4324715993835,0.44501471008009524,29.154000000000003,1928.3,28.2,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.028365601,0.0690227964217211,0.12881039472684191,-0.11061144423245986,0.1961164438589963,-0.12881039472684191,0.09464076266139368,1295.5278372591006,22,7689.1116412328465,0.435814458084892,30.800454545454546,1926.6363636363637,27.863636363636363,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.028365601,0.07344666890694777,0.1272215829453491,-0.11280286690575156,0.1990827843548354,-0.1272215829453491,0.09348188114464376,1286.3394396551723,21,7698.950245840169,0.4363721045756584,31.555238095238092,1926.6666666666667,27.80952380952381,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.028365601,0.07557686761650775,0.12679641714796536,-0.11403499808454268,0.20072709684640058,-0.12679641714796536,0.0933194474021866,1280.3336933045357,21,7787.134852835057,0.44137035775527445,31.555238095238092,1926.6666666666667,27.80952380952381,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.04134789,0.08070727251337059,0.12801776114281674,-0.11607442258718056,0.20632403695233828,-0.12801776114281674,0.09035040996357901,1262.7318376068376,18,8740.021093802567,0.4953794058895293,30.374444444444446,1927.7222222222222,27.22222222222222,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.04134789,0.08247751930617857,0.1252485937264878,-0.1168349553035479,0.20519995338914496,-0.1252485937264878,0.08954376060975407,1256.1288936627282,17,8862.745041778986,0.5023353291969755,30.673529411764708,1927.5294117647059,26.941176470588236,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.03702046,0.08364785106565122,0.1209264014972009,-0.11719279185926651,0.2019645104483062,-0.1209264014972009,0.08996680404420514,1251.709711846318,15,8945.934600296434,0.5070504658782053,31.028,1927.0666666666666,26.666666666666668,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.03702046,0.08516149335862638,0.11347574163726702,-0.11790963682234287,0.19590921330079647,-0.11347574163726702,0.08973156369787681,1254.1117078410311,12,9081.141749303304,0.5147139298949461,32.46916666666666,1927.4166666666667,25.833333333333332,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.039184175,0.08537977856801136,0.10711913461715077,-0.1182633680625803,0.189743460460355,-0.10711913461715077,0.08920730263725289,1268.8670212765958,10,9123.487331264892,0.5171140533043078,33.78699999999999,1928.3,25.1,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.039184175,0.08695212161774292,0.10208657256962032,-0.11983533818076908,0.18616458762013524,-0.10208657256962032,0.08929763838482815,1289.3869239013934,10,8785.47193243375,0.4979555334727104,33.78699999999999,1928.3,25.1,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.026201886,0.09455275820083793,0.09698867688829772,-0.12622717738284273,0.18840175239225448,-0.09698867688829772,0.09047095708217837,1321.6763129689175,10,8323.26625846574,0.47175797974783884,39.465999999999994,1926.1,24.4,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.026201886,0.09905997034577359,0.084245231024661,-0.13027591232369343,0.18026639811449208,-0.084245231024661,0.09117066232930308,1358.9585106382979,10,8089.351647344776,0.45849983313187637,42.531000000000006,1923.9,23.7,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.024038171,0.09862975357404903,0.07457411935945145,-0.12909802655601924,0.17036160194667704,-0.07457411935945145,0.09092397558898464,1393.987041036717,8,7998.944872189306,0.453375628730778,48.5175,1922.125,23.0,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.024038171,0.09397463898611019,0.06451594826550554,-0.12512834719798996,0.15616963415584745,-0.06451594826550554,0.09175815207151494,1434.2707659115426,5,8158.921970474379,0.4624430393286936,51.928,1916.8,23.2,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.024038171,0.08115825781654462,0.06345680396782263,-0.1159367385274365,0.14254187341668845,-0.06345680396782263,0.09409080401905992,1474.2950643776824,6,8220.684837275281,0.46594372336006423,49.93666666666667,1915.5,22.5,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.024038171,0.06537993189840242,0.0637564442984464,-0.10531161909393169,0.12716297964806497,-0.0637564442984464,0.09664907756581108,1508.1582887700536,8,8280.300626759326,0.46932271227202954,47.13444163,1914.5714285714287,22.5,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.019710741,0.06741436490397949,0.05683844407433209,-0.11002959256675508,0.12371638019009056,-0.05683844407433209,0.09946678462898385,1579.6316916488222,9,7055.134037423224,0.3998809694399618,46.742837004444446,1914.25,23.22222222222222,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.015383311,0.0816480843969488,0.05064389466890835,-0.12245398717296749,0.1326934067629735,-0.05064389466890835,0.09863174448659795,1605.7416934619507,9,6667.589777750724,0.3779151820532312,49.39394811555556,1914.875,22.666666666666668,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
