UHI,NDVI,NDBI,NDWI,SI,NDMI,NPCRI,Coastal_Aerosol,Building_Count,Total_Building_Area_m2,Building_Density,Building_Height,Building_Construction_Year,Ground_Elevation,Air Temp at Surface [degC],Relative Humidity [percent],Avg Wind Speed [m/s],Wind Direction [degrees],Solar Flux [W/m^2]
1.010815469,0.21083113003364207,0.020174623155824814,-0.23462219222225494,0.2338842435540493,-0.020174623155824814,0.09345297981738937,1078.864406779661,14,3323.5199616765885,0.4238442315434989,51.68598885642857,1929.857142857143,32.714285714285715,27.2,47.3,2.6,165.0,621.0
1.010815469,0.1951866636096101,0.022984909461985895,-0.2192252654365929,0.2204173384180471,-0.022984909461985895,0.09183070441397032,1097.1942446043165,14,3349.1275235944654,0.4271099310184893,51.54027457071429,1937.0,32.642857142857146,26.8,46.7,3.4,196.0,605.0
1.010815469,0.17038712685058238,0.03210136409251849,-0.1974748501977517,0.203720115071087,-0.03210136409251849,0.0900776372326912,1113.1043689320388,14,3294.2663420698327,0.42011355501210684,52.817417427857144,1937.0,32.642857142857146,26.8,46.7,3.4,196.0,605.0
1.010815469,0.15386333285694404,0.04100066639669127,-0.18215029928049256,0.19523221856319,-0.04100066639669127,0.08742576345463406,1118.576923076923,15,3136.3941006866376,0.39998031085902536,51.944256266,1935.0666666666666,33.0,26.8,46.7,3.4,196.0,605.0
1.010815469,0.1387289594029011,0.05001753013549569,-0.1691996254192904,0.18824147186725776,-0.05001753013549569,0.08517844072330238,1130.0506024096385,16,3024.3805678481067,0.3856953688998301,52.472115249375,1932.25,33.0625,26.8,46.7,3.4,196.0,605.0
1.010815469,0.13347639555284913,0.05134860457540666,-0.16513673456693032,0.18403320760925176,-0.05134860457540666,0.08519086172038469,1121.6498800959232,20,2996.563784496225,0.38214793025194466,47.73919219950001,1929.65,33.65,26.8,46.7,3.4,196.0,605.0
1.010815469,0.12910298946316706,0.05235045603108358,-0.16190509448261264,0.1802118042997178,-0.05235045603108358,0.08438470622523463,1116.0717703349283,19,3016.826129322867,0.3847319610624983,49.66230757842106,1929.578947368421,33.526315789473685,26.8,46.7,3.4,196.0,605.0
1.010815469,0.12625330072722896,0.05458073145348486,-0.16034096449034488,0.17909831254460665,-0.05458073145348486,0.08430057190614824,1110.7583732057417,18,3093.3574048730743,0.39449189632616866,50.43076911055556,1934.388888888889,33.666666666666664,26.8,46.7,3.4,196.0,605.0
1.010815469,0.12395666150162227,0.05594382759642999,-0.15937087279315634,0.17786193380133608,-0.05594382759642999,0.08486933712553989,1098.8,18,3184.5743281299838,0.4061246733770832,41.937777777777775,1930.9444444444443,33.72222222222222,26.8,46.7,3.4,196.0,605.0
1.010815469,0.12723237287268094,0.05540754558358458,-0.16249192730308631,0.18051454618927712,-0.05540754558358458,0.08577626347954469,1084.4202898550725,17,3260.821909708996,0.4158484295133428,41.56647058823529,1930.9411764705883,33.76470588235294,26.8,46.7,3.4,196.0,605.0
1.012979184,0.136922953396387,0.05370420001807856,-0.17161640601004136,0.1889249607104759,-0.05370420001807856,0.08714038677778817,1069.7228915662652,16,3290.03326297728,0.41957371587076925,41.115,1930.9375,33.8125,26.8,46.7,3.4,196.0,605.0
1.012979184,0.15744940704397814,0.048567853155477195,-0.19067770707586834,0.20590782171636338,-0.048567853155477195,0.08922387260668652,1048.9567307692307,15,3258.9254583901543,0.4156065775101294,40.44733333333333,1930.9333333333334,34.0,26.8,46.7,3.4,196.0,605.0
1.012979184,0.18104302271014655,0.03946347034296395,-0.2122430321308333,0.222812314517913,-0.03946347034296395,0.09095245352190057,1028.0192771084337,15,3136.7824106983394,0.40002983153550187,40.44733333333333,1930.9333333333334,34.0,26.8,46.7,3.4,196.0,605.0
1.012979184,0.21176448319035768,0.028508904340023733,-0.23823380849761625,0.24491052974817507,-0.028508904340023733,0.09142379063233161,997.4589371980676,13,3048.3947543216614,0.388757867256479,39.278461538461535,1931.7692307692307,34.07692307692308,26.8,46.7,3.4,196.0,605.0
1.012979184,0.23895300108544887,0.023204904956388106,-0.2624285408237101,0.2689006642453652,-0.023204904956388106,0.09385708332802871,966.2584541062802,12,2978.7659364007372,0.37987819354706964,38.33416666666667,1931.8333333333333,34.25,26.8,46.7,3.4,196.0,605.0
1.012979184,0.2668261200154785,0.02241721418056901,-0.2880461482631638,0.29759037170768593,-0.02241721418056901,0.0967498515086758,935.9830917874397,10,2955.904601777645,0.3769627169076559,39.982,1934.2,34.8,26.8,46.7,3.4,196.0,605.0
1.012979184,0.29127178213449806,0.021624198319760556,-0.30973883061437796,0.3223246056261149,-0.021624198319760556,0.09911912877562817,904.1995192307693,9,2970.2949537298714,0.3787979000094416,39.19222222222223,1935.7777777777778,35.0,26.8,46.7,3.4,196.0,605.0
1.012979184,0.31034246996909187,0.020102846089820634,-0.32604043143918765,0.3403001608062957,-0.020102846089820634,0.09983295299631478,873.2208737864078,8,3125.76759935242,0.3986251267924503,36.71625,1925.5,35.375,26.8,46.7,3.4,196.0,605.0
1.012979184,0.3163885951989965,0.021651981121533905,-0.331620924547569,0.34754023517041344,-0.021651981121533905,0.10109338218928672,850.6915662650603,7,3283.2954192119,0.4187144473097403,34.324285714285715,1915.4285714285713,35.0,26.8,46.7,3.4,196.0,605.0
1.012979184,0.32569300752794345,0.020367316665189233,-0.33840567533670896,0.3553942680046987,-0.020367316665189233,0.10062530937130673,815.4532374100719,5,3304.20168897167,0.42138059703968384,43.138,1921.2,35.0,26.8,46.7,3.4,196.0,605.0
1.012979184,0.32671974912905166,0.019624839653017614,-0.33905304818104287,0.35563325882843744,-0.019624839653017614,0.10022173948371517,806.992700729927,4,3270.514609781268,0.4170845271019823,46.7375,1926.25,35.5,26.8,46.7,3.4,196.0,605.0
1.015142899,0.3286923667456209,0.020259860141603823,-0.3407871432423461,0.358011126874103,-0.020259860141603823,0.10050951059084036,799.6900726392251,4,3241.3093044737425,0.41336001203185446,46.7375,1926.25,35.5,26.8,46.7,3.4,196.0,605.0
1.015263105,0.33058846678652887,0.021240960345066007,-0.3419248603164423,0.3606027761838843,-0.021240960345066007,0.10092739883384552,791.6298076923077,4,3290.793254875768,0.41967063666132054,46.7375,1926.25,35.5,26.8,46.7,3.4,196.0,605.0
1.015263105,0.3276891872376593,0.022565841245838738,-0.33788751796448124,0.3587331063053039,-0.022565841245838738,0.1008926337973831,783.089156626506,3,3318.0025123081627,0.42314059831146517,43.583333333333336,1931.6666666666667,35.0,26.8,46.7,3.4,196.0,605.0
1.019590535,0.29623193328545305,0.02414488511460087,-0.30860685395386933,0.3254105281653886,-0.02414488511460087,0.09808340800961143,769.8987951807229,4,3045.180675191972,0.38834797987126374,43.745000000000005,1935.5,37.0,26.8,46.7,3.4,196.0,605.0
1.019590535,0.2943807038259457,0.020085260264606962,-0.30642310878407775,0.31968214343466694,-0.020085260264606962,0.09588546759687537,774.1363636363636,4,2863.418577868846,0.36516809307849807,43.745000000000005,1935.5,37.0,26.8,46.7,3.4,196.0,605.0
1.02175425,0.2896876489862244,0.016066390240308048,-0.3022318155315268,0.3108336542920509,-0.016066390240308048,0.09497049506654782,776.3502415458937,4,2753.494670846213,0.3511496384194059,43.745000000000005,1935.5,37.0,26.8,46.7,3.4,196.0,605.0
1.02175425,0.28782632256383994,0.010735906306607403,-0.30141431557419923,0.30429279090164785,-0.010735906306607403,0.09466837193864944,776.4140435835351,4,2613.747404868405,0.33332784909751056,43.745000000000005,1935.5,37.0,26.8,46.7,3.4,196.0,605.0
1.023917965,0.27265439981043643,0.01018657974192861,-0.28833540729421714,0.2880239100211354,-0.01018657974192861,0.09522589636393193,804.2517985611511,4,2488.3982297562784,0.3173422298112044,43.745000000000005,1935.5,37.0,26.8,46.7,3.4,196.0,605.0
1.02175425,0.267484105246778,0.013753971897313023,-0.283422820011462,0.286613870748721,-0.013753971897313023,0.09351107224802087,824.8317307692307,4,2537.878908153549,0.3236524371678135,43.745000000000005,1935.5,37.0,26.8,46.7,3.4,196.0,605.0
1.02175425,0.2964379438754534,0.005434935303516973,-0.3068746327891131,0.3110869588802252,-0.005434935303516973,0.09067530525691185,882.1223021582733,5,2692.516527509278,0.34337317412661533,36.576,1934.6,37.4,26.8,46.7,3.4,196.0,605.0
1.019590535,0.30792109329240336,0.0024779343304496184,-0.3162382470650332,0.32065500315202616,-0.0024779343304496184,0.08942310919503843,894.1081730769231,5,2643.675809922174,0.337144580150941,36.576,1934.6,37.4,26.8,46.7,3.4,196.0,605.0
1.019590535,0.3174292681884705,-0.0023363389072416957,-0.3226358781737142,0.32664911134523683,0.0023363389072416957,0.08676251065274902,908.9733009708738,4,2555.6361171539265,0.3259169912205735,30.775000000000002,1936.0,38.25,26.8,46.7,3.4,196.0,605.0
1.019590535,0.3130362478407386,0.0013158278079726702,-0.3180260786324455,0.32483879439502605,-0.0013158278079726702,0.08766380107646583,925.3373205741627,4,2513.191722855923,0.320504112138998,26.565,1938.75,39.25,26.8,46.7,3.4,196.0,605.0
1.019590535,0.310810887866105,0.0037473561180142675,-0.3147659582625099,0.3242896744964817,-0.0037473561180142675,0.08775537030207164,958.9468599033817,4,2510.8860780959967,0.3202100762235672,26.565,1938.75,39.25,26.8,46.7,3.4,196.0,605.0
1.019590535,0.30482725031502816,0.00974687563934999,-0.30835797288790473,0.32396601994311086,-0.00974687563934999,0.08699196121116452,989.377990430622,6,2450.261858948254,0.3124787474288113,23.708333333333332,1931.1666666666667,39.5,26.8,46.7,3.4,196.0,605.0
1.019590535,0.3051072851255842,0.009265691196687914,-0.30758778194228065,0.3243602358285862,-0.009265691196687914,0.08562579050058483,1017.3573141486811,7,2352.9252522828074,0.30006553501316247,23.947142857142858,1926.857142857143,40.142857142857146,26.8,46.7,3.4,196.0,605.0
1.01742682,0.30601126235574927,0.012001599023846992,-0.3062168307199718,0.32832317753536766,-0.012001599023846992,0.08033796101121715,1078.5083932853718,8,2185.6402516369026,0.27873189376437374,23.7675,1923.625,40.625,26.8,46.7,3.4,196.0,605.0
1.019590535,0.3050913293044305,0.013173113439873402,-0.3053813208277757,0.3288761867292179,-0.013173113439873402,0.07864501022554359,1099.855421686747,11,2078.011206859549,0.26500609993748964,27.213636363636365,1934.090909090909,39.63636363636363,26.8,46.7,3.4,196.0,605.0
1.019590535,0.304576571855901,0.01525721387071946,-0.3042370333410784,0.3306730708444919,-0.01525721387071946,0.07685896624757364,1127.8033980582525,11,2105.5308722243662,0.2685156475103625,27.213636363636365,1934.090909090909,39.63636363636363,26.8,46.7,3.4,196.0,605.0
1.019590535,0.3022529228279603,0.01782090708582488,-0.30216539831910744,0.3305251366420928,-0.01782090708582488,0.07538717604859181,1151.1346153846155,12,2230.223437936089,0.28441753024491645,26.5125,1931.3333333333333,39.666666666666664,26.8,46.7,3.4,196.0,605.0
1.019590535,0.2923657700141518,0.021432834637306785,-0.2922924182798763,0.3234402786190186,-0.021432834637306785,0.0728486220845359,1175.3300970873786,11,2467.5498968401635,0.31468346869441594,24.736363636363638,1931.6363636363637,39.09090909090909,26.8,46.7,3.4,196.0,605.0
1.019590535,0.2694112176528428,0.02736616369843028,-0.2706049424590434,0.3045104762260919,-0.02736616369843028,0.06926355738738718,1206.9567307692307,11,2812.983250043271,0.35873614050961516,24.736363636363638,1931.6363636363637,39.09090909090909,26.8,46.7,3.4,196.0,605.0
1.019590535,0.23509856251508782,0.03687969275622131,-0.24116801208246663,0.27589866669831015,-0.03687969275622131,0.06779332953067847,1237.7817745803357,12,3192.670919902891,0.40715722132401344,23.425,1929.0833333333333,39.333333333333336,26.8,46.7,3.4,196.0,605.0
1.02175425,0.1682887457912393,0.06591024869101163,-0.18596519999984262,0.23324219304720958,-0.06591024869101163,0.0680317590433908,1291.4066985645934,13,3442.7631487151243,0.4390511620131212,22.00769230769231,1922.0,39.84615384615385,26.8,46.7,3.4,196.0,605.0
1.02175425,0.15301515457634415,0.08352707118768937,-0.17509865272169897,0.2348786138263391,-0.08352707118768937,0.06833140137086698,1308.7272727272727,14,3464.6909127646754,0.4418475815949813,26.37,1923.642857142857,37.92857142857143,26.8,46.7,3.4,196.0,605.0
1.02175425,0.14579670959886507,0.09566548153002635,-0.17005099929839168,0.23939910654930147,-0.09566548153002635,0.0689973471340438,1325.1514423076924,13,3504.581014991006,0.4469347150926057,27.954615384615387,1925.3846153846155,37.07692307692308,26.8,46.7,3.4,196.0,605.0
1.023917965,0.14131618917772013,0.10043546133074699,-0.16756025208991138,0.23966826379345407,-0.10043546133074699,0.07028842362608112,1335.3980582524273,14,3545.105309163576,0.4521027262718382,26.886428571428574,1924.642857142857,36.642857142857146,26.8,46.7,3.4,196.0,605.0
1.023917965,0.13796897706795827,0.1010655268510315,-0.1652005805822171,0.23702608312681053,-0.1010655268510315,0.07147158639659267,1340.1038647342996,14,3619.7810339292378,0.46162602552885507,28.707857142857144,1927.7857142857142,35.0,26.8,46.7,3.4,196.0,605.0
1.015263105,0.12331434016398478,0.10027104130569384,-0.1563404540361841,0.22220634735550307,-0.10027104130569384,0.08647023216639574,1349.657894736842,13,3958.902640090745,0.5048737683509352,30.272307692307695,1932.1538461538462,32.53846153846154,26.8,46.7,3.4,196.0,605.0
1.015263105,0.11492856027474634,0.10402631765279076,-0.15041884598753197,0.2177328644539529,-0.10402631765279076,0.09344452238879557,1352.8111380145278,11,3902.264653291402,0.4976507986482709,31.657272727272723,1935.090909090909,31.545454545454547,26.8,46.7,3.4,196.0,605.0
1.01309939,0.10180707391061482,0.11381824541787797,-0.1411297617942411,0.21356556786433914,-0.11381824541787797,0.09899513830765788,1354.6009615384614,12,3783.2490853040263,0.48247289614379935,31.016666666666666,1934.75,31.25,26.8,46.7,3.4,196.0,605.0
1.01309939,0.0899165359398393,0.12661299456022723,-0.1344279412644701,0.21364452717639756,-0.12661299456022723,0.10641894691415134,1350.1787439613527,12,3666.284614612139,0.4675565674380743,31.016666666666666,1934.75,31.25,26.8,46.7,3.4,196.0,605.0
1.01309939,0.08023723504766585,0.13683806761534925,-0.12842756436893693,0.2137975517880878,-0.13683806761534925,0.11137159017583068,1343.46004842615,12,3481.8998027502266,0.44404220922926113,31.016666666666666,1934.75,31.25,26.8,46.7,3.4,196.0,605.0
1.010935675,0.0594419964168396,0.12139407250070121,-0.11177613468839802,0.17921871124694966,-0.12139407250070121,0.11973555357909824,1310.4285714285713,8,3005.1800161896217,0.38324674721311097,27.18625,1927.0,30.125,26.8,46.7,3.4,196.0,605.0
1.03269303,0.0571796381704518,0.12127027081874377,-0.10940347940315107,0.17689516035313804,-0.12127027081874377,0.1160850161434289,1302.2740384615386,11,2569.5957163191697,0.32769724097184144,32.58909090909091,1927.6363636363637,29.0,26.8,46.7,3.4,196.0,605.0
1.030529316,0.055412372405224515,0.12544100096755703,-0.10725398487901429,0.17923109909693904,-0.12544100096755703,0.11384899587374718,1298.7908653846155,11,2629.97656558776,0.33539753312001735,32.58909090909091,1927.6363636363637,29.0,26.8,46.7,3.4,196.0,605.0
1.030529316,0.05557869793104844,0.1282443975430324,-0.10563309253936315,0.1820304098137062,-0.1282443975430324,0.11054443134913601,1292.4479418886199,12,2715.008992292246,0.34624160927030634,30.665000000000003,1927.9166666666667,28.75,26.8,46.7,3.4,196.0,605.0
1.026201886,0.05725387146264423,0.13118436805131767,-0.1041656165288741,0.1865132324686736,-0.13118436805131767,0.10593027922823707,1284.8173076923076,10,2838.002977173593,0.36192687417161906,31.003000000000004,1929.4,28.3,26.8,46.7,3.4,196.0,605.0
1.026201886,0.05233812385347164,0.13867412924460246,-0.09554422164742983,0.18914798134424035,-0.13867412924460246,0.09844833527633931,1265.748803827751,14,3230.9564126585456,0.41203972103548525,28.29928571428572,1929.857142857143,27.642857142857142,26.8,46.7,3.4,196.0,605.0
1.026201886,0.048430026311618316,0.1435007807719011,-0.09064792496293263,0.19007363766147986,-0.1435007807719011,0.09482552122618118,1252.7338129496402,13,3525.713872231684,0.44962976122868037,25.866923076923076,1929.7692307692307,27.46153846153846,26.8,46.7,3.4,196.0,605.0
1.028365601,0.04931414678793996,0.14352691941741771,-0.08994327164957872,0.1909161394699078,-0.14352691941741771,0.0932519580487928,1241.0436893203882,15,3675.5070754482285,0.4687326960229812,27.551333333333332,1928.8666666666666,27.866666666666667,26.8,46.7,3.4,196.0,605.0
1.028365601,0.05569649699961887,0.13954390625431892,-0.09412417042646469,0.19336113880250808,-0.13954390625431892,0.09154020127496539,1227.2650602409637,12,3674.526701982012,0.46860767025049055,26.881666666666664,1929.6666666666667,26.916666666666668,26.8,46.7,3.4,196.0,605.0
1.028365601,0.061889956837204774,0.13527086253524231,-0.09930324529923362,0.19540907789366388,-0.13527086253524231,0.09077035754824123,1219.7111650485438,11,3580.9962574051847,0.4566798527997887,25.902727272727272,1931.0,26.545454545454547,26.8,46.7,3.4,196.0,605.0
1.04134789,0.09791773059344655,0.10880474628697324,-0.13216670540711503,0.20626541549096392,-0.10880474628697324,0.09533199740912905,1188.8752997601919,10,2971.652397159547,0.37897101302372177,31.541999999999994,1930.4,25.3,26.8,46.7,3.4,196.0,605.0
1.04134789,0.10537507298242527,0.10385869856076844,-0.13774071748223932,0.20862323154048124,-0.10385869856076844,0.0954729079587101,1183.990407673861,11,2809.858114711079,0.35833759601382775,31.998181818181816,1928.5454545454545,25.363636363636363,26.8,46.7,3.4,196.0,605.0
1.03702046,0.1082146571790766,0.10105319144096991,-0.13911752728340182,0.20830753211409664,-0.10105319144096991,0.09593239940384762,1175.5550239234449,9,2748.4740379398345,0.3505093635522012,35.90111111111111,1928.0,24.555555555555557,26.8,46.7,3.4,196.0,605.0
1.03702046,0.11107045254243728,0.1041545043517622,-0.14159827181951978,0.21369798910461255,-0.1041545043517622,0.09665797920186847,1173.5837320574162,8,2806.508241549048,0.35791039099338506,37.3925,1927.625,24.125,26.8,46.7,3.4,196.0,605.0
1.039184175,0.11453079500887527,0.10489718138184075,-0.14424061794213056,0.21753395906621037,-0.10489718138184075,0.09536725105148731,1176.0917874396134,8,2910.454710906542,0.37116655070663507,37.3925,1927.625,24.125,26.8,46.7,3.4,196.0,605.0
1.039184175,0.11317070760318339,0.10018152080463588,-0.1425108229479892,0.21144312812040528,-0.10018152080463588,0.09497912954280611,1181.1007194244605,6,3114.1757415736165,0.39714683206256096,43.66166666666666,1926.5,23.333333333333332,26.8,46.7,3.4,196.0,605.0
1.026201886,0.11257367902393814,0.09648942288673142,-0.14079650233799595,0.20729590153343352,-0.09648942288673142,0.09551641246638774,1211.4806763285023,4,3518.345665424714,0.4486901032843499,36.7675,1924.25,23.5,26.8,46.7,3.4,196.0,605.0
1.026201886,0.10692513052043301,0.09400110081597847,-0.13512708294846223,0.19927548168925563,-0.09400110081597847,0.09401514336896365,1253.7669902912621,2,3841.7606409742334,0.48993479967669434,48.455,1928.0,23.0,26.8,46.7,3.4,196.0,605.0
1.024038171,0.09200384588329576,0.10140735810804648,-0.12289692217247451,0.1911371265977732,-0.10140735810804648,0.0928512178518352,1304.3252427184466,3,3760.6882661412155,0.47959574385274256,59.223333333333336,1921.6666666666667,22.333333333333332,26.8,46.7,3.4,196.0,605.0
1.024038171,0.07171677188715334,0.10462038902489029,-0.10698142029018631,0.1732395623126938,-0.10462038902489029,0.09453497615999523,1360.8789346246974,3,3599.293543797471,0.4590132822290865,59.223333333333336,1921.6666666666667,22.333333333333332,26.8,46.7,3.4,196.0,605.0
1.024038171,0.06099291876256833,0.09438187249959083,-0.09864729180953008,0.1526849748091053,-0.09438187249959083,0.09574869726812314,1426.3764988009593,4,3293.1423083244754,0.4199702084319153,55.77,1918.5,22.5,26.8,46.7,3.4,196.0,605.0
1.024038171,0.05736483085010064,0.08161451579089325,-0.09756677961265828,0.1370236457839539,-0.08161451579089325,0.09895877072843269,1491.2918660287082,4,3070.214582411676,0.39154052190230965,55.77,1918.5,22.5,26.8,46.7,3.4,196.0,605.0
1.019710741,0.04884296161767721,0.050810902214141786,-0.09282199917544505,0.09832317539825447,-0.050810902214141786,0.10653127369288354,1621.7855421686747,6,2754.434099115591,0.35126944249991404,47.48666666666666,1915.3333333333333,22.0,26.8,46.7,3.4,196.0,605.0
1.015383311,0.045367245058243806,0.04034169139481599,-0.09261132551179971,0.08468850850934513,-0.04034169139481599,0.10853725228333368,1658.167865707434,6,2658.898093445972,0.3390858584148475,47.48666666666666,1915.3333333333333,22.0,26.8,46.7,3.4,196.0,605.0
1.015383311,0.05480291109160052,0.028059630219469757,-0.10016665297060597,0.08248862772679287,-0.028059630219469757,0.10617078837983471,1668.4444444444443,6,2554.312595642066,0.3257482042217457,50.26258884,1909.2,21.833333333333332,26.8,46.7,3.4,196.0,605.0
1.006728452,0.08100249760868715,0.019571254952179283,-0.1233198911382619,0.1017206097326452,-0.019571254952179283,0.10479872758222218,1670.0072463768115,6,2479.1519384426792,0.31616306215702294,50.67092217333334,1910.2,21.5,26.8,46.7,3.4,196.0,605.0
1.006728452,0.11368151275582337,0.012176047633597925,-0.15003812807713607,0.12889615650944272,-0.012176047633597925,0.09854535220658055,1646.2939759036144,6,2368.087768363699,0.3019991912122299,50.67092217333334,1910.2,21.5,26.8,46.7,3.4,196.0,605.0
1.004564737,0.1489633261298407,0.011303738408750428,-0.180472098418087,0.16458473002775487,-0.011303738408750428,0.09652785118444594,1582.4976076555024,6,1911.5125571626393,0.24377274101390903,50.67092217333334,1910.2,21.5,26.8,46.7,3.4,196.0,605.0
1.004564737,0.2002306875492583,0.0005775620780579655,-0.22341304561499323,0.20813513261066718,-0.0005775620780579655,0.09088674967366209,1501.173076923077,5,1472.6175034660832,0.18780101859174184,44.534000000000006,1914.6,22.0,26.8,46.7,3.4,196.0,605.0
1.004564737,0.2576043708473589,-0.020314462395317995,-0.2700219121228081,0.25196366295271677,0.020314462395317995,0.08173467059520262,1411.6,5,1172.9840037028143,0.14958914325572137,44.534000000000006,1914.6,22.0,26.8,46.7,3.4,196.0,605.0
1.004564737,0.3039997403848803,-0.04047956261729283,-0.3094706996653227,0.28415610607680253,0.04047956261729283,0.07656206206732806,1330.6246973365617,4,912.6098834504567,0.11638396615938412,45.6725,1916.0,22.75,26.8,46.7,3.4,196.0,605.0
1.000237307,0.3361190199273175,-0.05814315974997111,-0.337051657968339,0.3024186705766981,0.05814315974997111,0.07238620723610953,1235.188995215311,4,678.9323058313423,0.086583364851781,45.6725,1916.0,22.75,26.8,46.7,3.4,196.0,605.0
1.000237307,0.35765032651545575,-0.07701708719754584,-0.3554845879974179,0.3116708095174373,0.07701708719754584,0.0664561397358132,1085.7067307692307,2,471.46655476447813,0.0601255241145271,40.035,1923.0,23.5,26.8,46.7,3.4,196.0,605.0
1.000357514,0.34839983777227407,-0.08107263353292268,-0.3464384770788803,0.30075585254136283,0.08107263353292268,0.0636006004230909,1037.6522781774581,2,372.05299704177025,0.04744744079850769,40.035,1923.0,23.5,26.8,46.7,3.4,196.0,605.0
1.000357514,0.34707423916887686,-0.08247362922109615,-0.34440038160475217,0.3009158564486806,0.08247362922109615,0.05988234260609607,1014.1514423076923,2,184.67066794048193,0.02355081306692828,40.035,1923.0,23.5,26.8,46.7,3.4,196.0,605.0
1.004684943,0.35285170802406424,-0.08596849273620456,-0.348873187421791,0.3055435867136725,0.08596849273620456,0.0600427175409981,1029.876213592233,1,69.03873190287652,0.008804420797059273,19.65,1931.0,26.0,26.8,46.7,3.4,196.0,605.0
1.004684943,0.3483095034305695,-0.0904909380812329,-0.3442196368749912,0.2972009545733385,0.0904909380812329,0.06020055808019062,1034.7482014388488,0,0.0,0.0,0.0,0.0,0.0,26.8,46.7,3.4,196.0,605.0
1.004684943,0.3446137766016329,-0.09585450868111686,-0.33984379404174847,0.28962575001992974,0.09585450868111686,0.05858952251856808,1041.111111111111,0,0.0,0.0,0.0,0.0,0.0,26.8,46.7,3.4,196.0,605.0
1.006848658,0.34037402970840797,-0.09855991578604592,-0.3340078646189783,0.283349088455351,0.09855991578604592,0.05543139569721451,1059.4807692307693,0,0.0,0.0,0.0,0.0,0.0,26.8,46.7,3.4,196.0,605.0
1.004684943,0.3239618366867878,-0.09814412823902594,-0.31949294493483416,0.26657211398294023,0.09814412823902594,0.05657826287746861,1097.0647482014388,0,0.0,0.0,0.0,0.0,0.0,26.8,46.7,3.4,196.0,605.0
1.004684943,0.3123392120838873,-0.09526311355594634,-0.3088023067809141,0.2570082087351957,0.09526311355594634,0.05663653300917197,1128.9684466019417,1,11.760360883704603,0.0014997837169345829,95.29,1916.0,11.0,26.8,46.7,3.4,196.0,605.0
1.004684943,0.30165995408917023,-0.08908892813272022,-0.298628302267117,0.2517957808483914,0.08908892813272022,0.05593286593165646,1153.3535108958838,1,94.76264792564973,0.012084958764212993,95.29,1916.0,11.0,26.8,46.7,3.4,196.0,605.0
